order_id,order_date,updated_at,customer_id,product_id,product_name,category,city,quantity,unit_price,discount,payment_method,status
ORD0100170,2025-12-28 17:41:00,2025-12-28 20:48:00,CUST06082,P004,USB-C Charger,Power,,5,1119.07,0.05,Wallet,Completed
ORD0100171,2025-12-26 19:20:00,2025-12-27 00:12:00,CUST04014,P006,Webcam HD,Accessories,Pune,4,4235.4,0.0,Card,Completed
ORD0100172,2026-03-18 14:04:00,2026-03-18 17:23:00,CUST01484,P008,Portable SSD 1TB,Storage,Jaipur,2,8437.81,0.0,COD,Cancelled
ORD0100173,2026-03-12 16:23:00,2026-03-12 20:35:00,CUST08983,P010,Laptop Stand,Accessories,Ahmedabad,4,1475.72,0.1,NetBanking,Completed
ORD0100174,2026-03-09 14:41:00,2026-03-09 20:03:00,CUST07504,P010,Laptop Stand,Accessories,Delhi,4,1518.58,0.0,Wallet,Completed
ORD0100175,2026-02-09 10:12:00,2026-02-09 15:11:00,CUST04971,P002,Mechanical Keyboard,Accessories,Jaipur,4,2416.59,0.0,UPI,Completed
ORD0100176,2026-03-12 01:07:00,2026-03-12 05:28:00,CUST03795,P004,USB-C Charger,Power,Pune,1,1417.5,0.0,Card,Refunded
ORD0100177,2026-01-04 08:27:00,2026-01-04 09:29:00,CUST08057,P005,Smart Watch,Wearables,Jaipur,4,10474.79,0.2,NetBanking,Refunded
ORD0100178,2026-04-03 01:47:00,2026-04-03 02:52:00,CUST03838,P008,Portable SSD 1TB,Storage,Ahmedabad,5,6780.02,0.0,NetBanking,Completed
ORD0100179,2026-02-14 03:00:00,2026-02-14 06:01:00,CUST02636,P004,USB-C Charger,Power,Hyderabad,3,1115.89,0.0,NetBanking,Refunded
ORD0100180,2026-04-07 13:35:00,2026-04-07 17:33:00,CUST03017,P003,Noise Cancelling Headphones,Audio,Kolkata,3,6779.45,0.15,COD,Cancelled
ORD0100181,2026-01-03 06:39:00,2026-01-03 10:40:00,CUST05449,P008,Portable SSD 1TB,Storage,Hyderabad,1,7583.45,0.0,NetBanking,Completed
ORD0100182,2026-02-13 16:18:00,2026-02-13 21:02:00,CUST06975,P005,Smart Watch,Wearables,Ahmedabad,2,10869.47,0.2,COD,Completed
ORD0100183,2026-03-09 13:24:00,2026-03-09 14:05:00,CUST03574,P008,Portable SSD 1TB,Storage,Mumbai,5,9266.26,0.0,NetBanking,Completed
ORD0100184,2026-02-13 11:24:00,2026-02-13 12:30:00,CUST02544,P004,USB-C Charger,Power,Kolkata,5,1144.77,0.0,Wallet,Refunded
ORD0100185,2026-02-07 12:55:00,2026-02-07 13:53:00,CUST08476,P005,Smart Watch,Wearables,Delhi,1,9812.63,0.0,UPI,Refunded
ORD0100186,2026-01-04 22:41:00,2026-01-05 01:58:00,CUST01774,P001,Wireless Mouse,Accessories,Ahmedabad,4,686.81,0.2,COD,Completed
ORD0100187,2026-01-30 17:20:00,2026-01-30 21:10:00,CUST05409,P001,Wireless Mouse,Accessories,Lucknow,1,798.22,0.0,Wallet,Refunded
ORD0100188,2026-01-13 15:38:00,2026-01-13 16:24:00,CUST02421,P001,Wireless Mouse,Accessories,Ahmedabad,4,894.9,0.15,UPI,Completed
ORD0100189,2026-01-21 04:21:00,2026-01-21 09:34:00,CUST06231,P002,Mechanical Keyboard,Accessories,Ahmedabad,5,3086.83,0.1,Card,Refunded
ORD0100190,2026-03-08 01:03:00,2026-03-08 02:55:00,CUST04001,P004,USB-C Charger,Power,Jaipur,-3,1374.14,0.0,Card,Refunded
ORD0100191,2026-03-01 15:12:00,2026-03-01 19:11:00,CUST01608,P001,Wireless Mouse,Accessories,Chennai,3,716.86,0.2,NetBanking,Cancelled
ORD0100192,2026-02-26 20:43:00,2026-02-27 01:14:00,CUST02339,P002,Mechanical Keyboard,Accessories,Kolkata,2,3013.83,0.0,NetBanking,Completed
ORD0100193,2026-01-28 10:01:00,2026-01-28 10:18:00,CUST04901,P009,Bluetooth Speaker,Audio,Chennai,5,5096.34,0.15,Wallet,Cancelled
ORD0100194,2026-04-10 03:54:00,2026-04-10 09:06:00,CUST02157,P009,Bluetooth Speaker,Audio,Hyderabad,5,3979.19,0.0,Card,Completed
ORD0100195,2025-12-26 12:25:00,2025-12-26 18:14:00,CUST05635,P003,Noise Cancelling Headphones,Audio,Delhi,2,8564.94,0.15,COD,Cancelled
ORD0100196,2026-01-26 02:39:00,2026-01-26 08:24:00,CUST07405,P010,Laptop Stand,Accessories,Delhi,4,1702.32,0.2,Wallet,Completed
ORD0100197,2025-12-30 03:51:00,2025-12-30 04:45:00,CUST03323,P002,Mechanical Keyboard,Accessories,Hyderabad,3,2906.65,0.2,COD,Refunded
ORD0100198,2026-01-25 16:09:00,2026-01-25 18:33:00,CUST08496,P001,Wireless Mouse,Accessories,Bengaluru,2,825.89,0.1,Wallet,Completed
ORD0100199,2026-04-10 10:15:00,2026-04-10 11:42:00,CUST06886,P004,USB-C Charger,Power,Lucknow,4,1115.4,0.0,Wallet,Refunded
ORD0100200,2026-01-28 22:50:00,2026-01-29 01:35:00,CUST01682,P003,Noise Cancelling Headphones,Audio,Lucknow,3,8186.32,0.0,Card,Cancelled
ORD0100201,2026-04-04 00:42:00,2026-04-04 06:33:00,CUST04732,P001,Wireless Mouse,Accessories,Hyderabad,3,831.74,0.15,Wallet,Refunded
ORD0100202,2026-02-13 09:47:00,2026-02-13 14:22:00,CUST05431,P009,Bluetooth Speaker,Audio,Kolkata,5,5317.74,0.05,Wallet,Cancelled
ORD0100203,2026-03-09 23:09:00,2026-03-10 03:47:00,CUST05490,P010,Laptop Stand,Accessories,Chennai,5,1366.09,0.0,UPI,Cancelled
ORD0100204,2026-02-08 21:21:00,2026-02-08 23:55:00,CUST04684,P003,Noise Cancelling Headphones,Audio,Bengaluru,2,6944.14,0.0,Wallet,Refunded
ORD0100205,2026-01-16 21:42:00,2026-01-17 03:19:00,CUST03887,P004,USB-C Charger,Power,Pune,4,1371.92,0.1,Wallet,Completed
ORD0100206,2026-03-17 16:58:00,2026-03-17 22:29:00,CUST05551,P008,Portable SSD 1TB,Storage,Pune,3,8090.77,0.0,Wallet,Completed
ORD0100207,2026-04-11 07:13:00,2026-04-11 12:04:00,CUST06412,P010,Laptop Stand,Accessories,Mumbai,3,1533.94,0.15,Wallet,Completed
ORD0100208,2026-01-16 14:57:00,2026-01-16 19:51:00,CUST07783,P003,Noise Cancelling Headphones,Audio,Delhi,2,7913.38,0.15,Wallet,Refunded
ORD0100209,2026-03-19 10:48:00,2026-03-19 14:44:00,CUST01825,P007,Gaming Controller,Gaming,Pune,5,3428.88,0.1,UPI,Cancelled
ORD0100210,2026-01-16 08:04:00,2026-01-16 08:42:00,CUST02108,P001,Wireless Mouse,Accessories,Lucknow,1,-863.65,0.05,UPI,Completed
ORD0100211,2026-03-12 00:38:00,2026-03-12 02:24:00,CUST05049,P006,Webcam HD,Accessories,Delhi,3,3420.77,0.0,Card,Cancelled
ORD0100212,2026-03-20 16:20:00,2026-03-20 20:57:00,CUST04393,P010,Laptop Stand,Accessories,Chennai,3,1645.16,0.0,UPI,Completed
ORD0100213,2026-02-07 22:09:00,2026-02-08 00:10:00,CUST08165,P005,Smart Watch,Wearables,Chennai,2,10679.9,0.0,COD,Cancelled
ORD0100214,2026-03-14 10:19:00,2026-03-14 11:25:00,CUST05589,P007,Gaming Controller,Gaming,Kolkata,2,3506.02,0.05,Wallet,Refunded
ORD0100215,2026-01-17 16:03:00,2026-01-17 21:44:00,CUST02881,P007,Gaming Controller,Gaming,Lucknow,1,3333.04,0.2,Wallet,Completed
ORD0100216,2025-12-25 12:15:00,2025-12-25 15:13:00,CUST07802,P007,Gaming Controller,Gaming,Pune,1,3145.08,0.2,UPI,Cancelled
ORD0100217,2025-12-27 13:36:00,2025-12-27 18:46:00,CUST07947,P007,Gaming Controller,Gaming,Pune,2,2571.59,0.2,NetBanking,Refunded
ORD0100218,2026-02-07 15:25:00,2026-02-07 17:10:00,CUST01326,P009,Bluetooth Speaker,Audio,Chennai,1,3941.22,0.0,NetBanking,Cancelled
ORD0100219,2026-04-03 07:29:00,2026-04-03 09:41:00,CUST08080,P001,Wireless Mouse,Accessories,Jaipur,4,786.73,0.15,NetBanking,Completed
ORD0100220,2025-12-31 07:25:00,2025-12-31 09:31:00,CUST03909,P009,Bluetooth Speaker,Audio,Chennai,3,4688.28,0.05,Wallet,Completed
ORD0100221,2026-02-08 16:38:00,2026-02-08 18:55:00,CUST02843,P010,Laptop Stand,Accessories,Delhi,5,1749.25,0.0,UPI,Completed
ORD0100222,2026-03-10 11:36:00,2026-03-10 14:16:00,CUST01922,P010,Laptop Stand,Accessories,Hyderabad,5,1849.74,0.15,UPI,Completed
ORD0100223,2026-01-09 06:48:00,2026-01-09 08:38:00,CUST01645,P004,USB-C Charger,Power,Chennai,4,1306.82,0.0,COD,Completed
ORD0100224,2026-03-12 14:15:00,2026-03-12 19:09:00,CUST01478,P006,Webcam HD,Accessories,Jaipur,3,3994.24,0.1,COD,Completed
ORD0100225,2026-01-21 17:09:00,2026-01-21 19:09:00,CUST07115,P004,USB-C Charger,Power,Kolkata,4,1317.19,0.0,NetBanking,Completed
ORD0100226,2026-03-23 00:56:00,2026-03-23 03:37:00,CUST08234,P009,Bluetooth Speaker,Audio,Kolkata,1,4394.06,0.1,UPI,Completed
ORD0100227,2026-02-23 12:09:00,2026-02-23 17:19:00,CUST08668,P005,Smart Watch,Wearables,Pune,2,-10937.61,0.05,UPI,Completed
ORD0100228,2026-02-19 15:05:00,2026-02-19 17:45:00,CUST05082,P004,USB-C Charger,Power,Ahmedabad,4,1211.31,0.0,COD,Refunded
ORD0100229,2026-01-06 05:06:00,2026-01-06 05:14:00,CUST03045,P007,Gaming Controller,Gaming,Delhi,4,3093.34,0.0,Wallet,Completed
ORD0100230,2026-02-09 14:01:00,2026-02-09 14:06:00,CUST08110,P001,Wireless Mouse,Accessories,Mumbai,1,970.31,0.2,Wallet,Cancelled
ORD0100231,2026-03-28 19:02:00,2026-03-28 21:41:00,CUST08304,P004,USB-C Charger,Power,Bengaluru,3,1289.58,0.0,Card,Cancelled
ORD0100232,2025-12-18 08:13:00,2025-12-18 12:08:00,CUST04208,P003,Noise Cancelling Headphones,Audio,Hyderabad,2,6230.26,0.0,NetBanking,Completed
ORD0100233,2026-03-17 00:32:00,2026-03-17 06:11:00,CUST02665,P004,USB-C Charger,Power,Delhi,4,1270.35,0.1,NetBanking,Completed
ORD0100234,2026-02-13 03:09:00,2026-02-13 04:00:00,CUST07714,P005,Smart Watch,Wearables,Chennai,4,12311.81,0.0,Wallet,Completed
ORD0100235,2026-03-12 08:03:00,2026-03-12 11:20:00,CUST03874,P001,Wireless Mouse,Accessories,Jaipur,2,711.12,0.0,Wallet,Refunded
ORD0100236,2026-03-05 14:17:00,2026-03-05 16:04:00,CUST05292,P009,Bluetooth Speaker,Audio,Pune,5,5324.2,0.0,UPI,Refunded
ORD0100237,2026-02-05 20:25:00,2026-02-05 23:09:00,CUST08087,P005,Smart Watch,Wearables,Delhi,3,12449.32,0.0,COD,Completed
ORD0100238,2026-01-22 00:57:00,2026-01-22 03:39:00,CUST02330,P004,USB-C Charger,Power,Bengaluru,2,1288.07,0.05,Wallet,Completed
ORD0100239,2026-03-01 06:38:00,2026-03-01 08:33:00,CUST03432,P002,Mechanical Keyboard,Accessories,Delhi,3,2456.46,0.05,Card,Completed
ORD0100240,2026-01-01 19:50:00,2026-01-01 20:01:00,CUST02693,P010,Laptop Stand,Accessories,Kolkata,5,1279.33,0.0,Card,Completed
ORD0100241,2026-02-24 02:12:00,2026-02-24 02:43:00,CUST07045,P009,Bluetooth Speaker,Audio,Ahmedabad,2,3680.81,0.15,Wallet,Completed
ORD0100242,2025-12-27 08:43:00,2025-12-27 11:53:00,CUST01939,P005,Smart Watch,Wearables,Bengaluru,2,10051.38,0.05,Card,Cancelled
ORD0100243,2026-03-03 23:33:00,2026-03-04 00:57:00,CUST02175,P004,USB-C Charger,Power,Bengaluru,3,1394.71,0.0,UPI,Completed
ORD0100244,2026-03-01 10:47:00,2026-03-01 12:48:00,CUST03645,P005,Smart Watch,Wearables,Pune,2,12268.27,0.0,Wallet,Cancelled
ORD0100245,2025-12-26 03:11:00,2025-12-26 03:48:00,CUST04030,P010,Laptop Stand,Accessories,Pune,2,1366.96,0.1,Wallet,Completed
ORD0100246,2026-03-16 21:33:00,2026-03-16 21:55:00,CUST06961,P003,Noise Cancelling Headphones,Audio,Kolkata,3,7314.66,0.0,UPI,Completed
ORD0100247,2026-02-03 21:31:00,2026-02-03 22:20:00,CUST08525,P007,Gaming Controller,Gaming,Pune,1,3151.02,0.0,NetBanking,Completed
ORD0100248,2026-03-20 10:13:00,2026-03-20 12:31:00,CUST05757,P010,Laptop Stand,Accessories,Pune,5,1502.18,0.15,COD,Completed
ORD0100249,2025-12-20 23:50:00,2025-12-21 00:53:00,CUST02810,P008,Portable SSD 1TB,Storage,Jaipur,1,7993.8,0.0,UPI,Completed
ORD0100250,2026-01-06 12:50:00,2026-01-06 14:17:00,CUST06288,P009,Bluetooth Speaker,Audio,Ahmedabad,4,5244.82,0.1,NetBanking,Completed
ORD0100251,2026-02-13 06:41:00,2026-02-13 08:33:00,CUST06613,P010,Laptop Stand,Accessories,Lucknow,3,1537.09,0.15,Card,Completed
ORD0100252,2026-01-07 14:05:00,2026-01-07 15:53:00,CUST01675,P001,Wireless Mouse,Accessories,Pune,2,723.18,0.0,UPI,Completed
ORD0100253,2026-01-24 14:00:00,2026-01-24 14:08:00,CUST08356,P003,Noise Cancelling Headphones,Audio,Lucknow,1,7812.14,0.0,UPI,Cancelled
ORD0100254,2026-03-05 06:31:00,2026-03-05 07:17:00,CUST05089,P002,Mechanical Keyboard,Accessories,Bengaluru,2,2155.51,0.0,NetBanking,Completed
ORD0100255,2026-01-02 08:13:00,2026-01-02 13:55:00,CUST07279,P006,Webcam HD,Accessories,Pune,2,4289.94,0.1,Card,Cancelled
ORD0100256,2026-03-07 07:47:00,2026-03-07 11:49:00,CUST01410,P005,Smart Watch,Wearables,Lucknow,1,12258.32,0.0,COD,Completed
ORD0100257,2025-12-28 09:48:00,2025-12-28 10:36:00,CUST08583,P001,Wireless Mouse,Accessories,Bengaluru,4,708.6,0.0,Wallet,Completed
ORD0100258,2026-01-06 00:31:00,2026-01-06 02:16:00,CUST08778,P006,Webcam HD,Accessories,Jaipur,4,3745.17,0.15,NetBanking,Completed
ORD0100259,2026-02-24 12:24:00,2026-02-24 14:45:00,CUST08549,P002,Mechanical Keyboard,Accessories,Jaipur,3,2921.22,0.05,Card,Completed
ORD0100260,2026-03-21 05:13:00,2026-03-21 10:39:00,CUST05232,P005,Smart Watch,Wearables,Lucknow,1,10357.28,0.0,Card,Refunded
ORD0100261,2026-01-05 11:18:00,2026-01-05 16:35:00,CUST01909,P004,USB-C Charger,Power,Jaipur,3,1248.77,0.0,COD,Completed
ORD0100262,2026-01-20 23:58:00,2026-01-21 04:36:00,CUST04611,P009,Bluetooth Speaker,Audio,Jaipur,4,5322.51,0.05,COD,Completed
ORD0100263,2026-04-06 00:20:00,2026-04-06 01:02:00,CUST05813,P007,Gaming Controller,Gaming,Pune,4,2825.67,0.0,UPI,Completed
ORD0100264,2026-04-13 18:17:00,2026-04-13 21:16:00,CUST04587,P007,Gaming Controller,Gaming,Chennai,2,3180.51,0.0,Card,Cancelled
ORD0100265,2026-02-23 17:27:00,2026-02-23 20:23:00,CUST04415,P009,Bluetooth Speaker,Audio,Chennai,1,3851.85,0.05,Card,Refunded
ORD0100266,2026-02-07 15:28:00,2026-02-07 19:19:00,CUST03799,P002,Mechanical Keyboard,Accessories,Bengaluru,3,2426.47,0.0,COD,Cancelled
ORD0100267,2026-01-26 14:59:00,2026-01-26 20:03:00,CUST06461,P003,Noise Cancelling Headphones,Audio,Pune,2,8331.34,0.2,Card,Completed
ORD0100268,2026-02-27 11:51:00,2026-02-27 13:49:00,CUST05582,P008,Portable SSD 1TB,Storage,Jaipur,4,8523.21,0.15,COD,Refunded
ORD0100269,2026-02-24 21:50:00,2026-02-25 01:12:00,CUST06940,P008,Portable SSD 1TB,Storage,Delhi,3,8209.92,0.0,Wallet,Completed
ORD0100270,2026-01-20 08:53:00,2026-01-20 10:31:00,CUST01640,P001,Wireless Mouse,Accessories,Delhi,4,715.55,0.2,Card,Cancelled
ORD0100271,2025-12-18 17:40:00,2025-12-18 18:59:00,CUST02961,P003,Noise Cancelling Headphones,Audio,Hyderabad,2,8330.77,0.05,Card,Completed
ORD0100272,2026-01-03 04:18:00,2026-01-03 06:14:00,CUST08030,P003,Noise Cancelling Headphones,Audio,Ahmedabad,2,6783.74,0.0,Card,Completed
ORD0100273,2026-04-10 00:39:00,2026-04-10 05:05:00,CUST07398,P001,Wireless Mouse,Accessories,Jaipur,3,850.13,0.0,COD,Refunded
ORD0100274,2026-02-04 04:17:00,2026-02-04 06:57:00,CUST06389,P007,Gaming Controller,Gaming,Kolkata,4,2829.23,0.15,Card,Completed
ORD0100275,2026-02-11 21:02:00,2026-02-12 01:08:00,CUST04273,P001,Wireless Mouse,Accessories,Jaipur,5,845.58,0.1,Card,Cancelled
ORD0100276,2026-02-10 01:16:00,2026-02-10 05:26:00,CUST04423,P009,Bluetooth Speaker,Audio,Mumbai,5,4620.81,0.0,Wallet,Cancelled
ORD0100277,2026-03-19 22:16:00,2026-03-20 00:29:00,CUST06253,P006,Webcam HD,Accessories,Mumbai,1,3450.67,0.2,UPI,Cancelled
ORD0100278,2025-12-23 19:04:00,2025-12-24 00:48:00,CUST07171,P008,Portable SSD 1TB,Storage,Chennai,4,7891.71,0.0,NetBanking,Completed
ORD0100279,2025-12-25 22:15:00,2025-12-25 22:36:00,CUST04421,P005,Smart Watch,Wearables,Pune,2,10123.2,0.0,NetBanking,Completed
ORD0100280,2026-01-18 02:26:00,2026-01-18 07:49:00,CUST08180,P010,Laptop Stand,Accessories,Jaipur,2,1692.37,0.0,NetBanking,Refunded
ORD0100281,2026-02-12 09:34:00,2026-02-12 09:41:00,CUST03768,P003,Noise Cancelling Headphones,Audio,Delhi,5,7471.83,0.2,Card,Cancelled
ORD0100282,2026-03-06 12:50:00,2026-03-06 15:10:00,CUST03563,P006,Webcam HD,Accessories,Pune,1,4203.11,0.0,COD,Completed
ORD0100283,2026-02-12 21:14:00,2026-02-13 02:12:00,CUST06551,P001,Wireless Mouse,Accessories,Bengaluru,3,695.02,0.2,Wallet,Completed
ORD0100284,2026-02-06 22:33:00,2026-02-07 02:40:00,CUST07324,P009,Bluetooth Speaker,Audio,Chennai,4,3699.96,0.15,UPI,Cancelled
ORD0100285,2026-04-07 12:56:00,2026-04-07 14:55:00,CUST05335,P006,Webcam HD,Accessories,Bengaluru,5,3238.04,0.2,Wallet,Refunded
ORD0100286,2026-01-04 07:44:00,2026-01-04 13:03:00,CUST08613,P002,Mechanical Keyboard,Accessories,Lucknow,3,2242.68,0.0,UPI,Completed
ORD0100287,2026-02-22 14:34:00,2026-02-22 15:27:00,CUST07823,P009,Bluetooth Speaker,Audio,Delhi,1,4558.48,0.0,NetBanking,Completed
ORD0100288,2026-02-19 01:39:00,2026-02-19 05:42:00,CUST02657,P010,Laptop Stand,Accessories,Delhi,3,1394.15,0.0,Card,Completed
ORD0100289,2026-02-10 19:38:00,2026-02-10 22:47:00,CUST07288,P001,Wireless Mouse,Accessories,Jaipur,4,684.28,0.1,Card,Completed
ORD0100290,2026-03-22 21:52:00,2026-03-22 23:10:00,CUST07485,P009,Bluetooth Speaker,Audio,Chennai,3,4140.15,0.0,Wallet,Cancelled
ORD0100291,2026-01-17 00:53:00,2026-01-17 06:24:00,CUST07946,P008,Portable SSD 1TB,Storage,Jaipur,5,7901.56,0.0,NetBanking,Refunded
ORD0100292,2026-04-09 10:51:00,2026-04-09 15:27:00,CUST05203,P004,USB-C Charger,Power,Hyderabad,4,1361.71,0.05,Card,Completed
ORD0100293,2026-01-24 18:55:00,2026-01-24 19:03:00,CUST07126,P007,Gaming Controller,Gaming,Lucknow,5,3075.05,0.0,Wallet,Cancelled
ORD0100294,2026-02-19 09:36:00,2026-02-19 10:11:00,CUST06791,P008,Portable SSD 1TB,Storage,Hyderabad,4,9261.91,0.05,Card,Refunded
ORD0100295,2026-02-16 11:32:00,2026-02-16 11:56:00,CUST08334,P005,Smart Watch,Wearables,Ahmedabad,1,9296.88,0.05,COD,Cancelled
ORD0100296,2026-03-27 23:21:00,2026-03-28 01:53:00,CUST03374,P007,Gaming Controller,Gaming,Lucknow,1,3165.82,0.0,UPI,Completed
ORD0100297,2026-02-06 16:03:00,2026-02-06 18:36:00,CUST02253,P001,Wireless Mouse,Accessories,Ahmedabad,3,760.07,0.05,UPI,Cancelled
ORD0100298,2026-01-19 03:31:00,2026-01-19 07:53:00,CUST07131,P010,Laptop Stand,Accessories,Bengaluru,5,1757.83,0.05,NetBanking,Refunded
ORD0100299,2025-12-18 14:14:00,2025-12-18 18:18:00,CUST06123,P010,Laptop Stand,Accessories,Ahmedabad,3,1386.73,0.1,UPI,Cancelled
ORD0100300,2026-01-28 15:23:00,2026-01-28 15:33:00,CUST08811,P003,Noise Cancelling Headphones,Audio,,1,8641.25,0.0,Wallet,Completed
ORD0100301,2026-03-25 03:43:00,2026-03-25 06:37:00,CUST01659,P005,Smart Watch,Wearables,Kolkata,4,11365.29,0.0,UPI,Completed
ORD0100302,2025-12-17 04:33:00,2025-12-17 09:16:00,CUST01278,P003,Noise Cancelling Headphones,Audio,Kolkata,4,7508.15,0.2,NetBanking,Completed
ORD0100303,2026-04-02 12:56:00,2026-04-02 18:19:00,CUST04997,P004,USB-C Charger,Power,Mumbai,1,1274.46,0.0,NetBanking,Cancelled
ORD0100304,2026-02-19 03:20:00,2026-02-19 05:08:00,CUST05857,P003,Noise Cancelling Headphones,Audio,Bengaluru,4,6963.92,0.0,Wallet,Refunded
ORD0100305,2026-01-01 19:55:00,2026-01-01 20:15:00,CUST07890,P009,Bluetooth Speaker,Audio,Mumbai,3,3690.31,0.0,UPI,Completed
ORD0100306,2026-01-21 06:16:00,2026-01-21 07:15:00,CUST06346,P007,Gaming Controller,Gaming,Delhi,1,3646.93,0.0,Wallet,Completed
ORD0100307,2026-02-20 11:37:00,2026-02-20 13:42:00,CUST06804,P009,Bluetooth Speaker,Audio,Chennai,1,5021.12,0.15,Card,Completed
ORD0100308,2026-01-22 21:11:00,2026-01-22 23:53:00,CUST04103,P008,Portable SSD 1TB,Storage,Bengaluru,3,6778.67,0.2,Wallet,Completed
ORD0100309,2025-12-29 00:41:00,2025-12-29 02:50:00,CUST05663,P008,Portable SSD 1TB,Storage,Kolkata,2,6740.34,0.2,NetBanking,Completed
ORD0100310,2026-03-05 22:02:00,2026-03-05 22:39:00,CUST02123,P002,Mechanical Keyboard,Accessories,Bengaluru,2,2432.13,0.0,Card,Cancelled
ORD0100311,2026-03-06 16:03:00,2026-03-06 18:08:00,CUST06551,P009,Bluetooth Speaker,Audio,Delhi,5,4966.44,0.0,NetBanking,Refunded
ORD0100312,2025-12-30 06:21:00,2025-12-30 08:08:00,CUST02123,P008,Portable SSD 1TB,Storage,Mumbai,2,7883.44,0.2,COD,Completed
ORD0100313,2026-01-18 17:57:00,2026-01-18 20:55:00,CUST02386,P002,Mechanical Keyboard,Accessories,Chennai,3,2778.1,0.0,Wallet,Completed
ORD0100314,2026-01-14 06:21:00,2026-01-14 06:54:00,CUST02326,P001,Wireless Mouse,Accessories,Mumbai,3,681.13,0.15,Card,Completed
ORD0100315,2026-03-05 03:08:00,2026-03-05 07:53:00,CUST08446,P008,Portable SSD 1TB,Storage,Jaipur,5,9144.89,0.0,NetBanking,Cancelled
ORD0100316,2026-03-13 15:15:00,2026-03-13 17:48:00,CUST02390,P004,USB-C Charger,Power,Ahmedabad,5,1098.61,0.1,NetBanking,Completed
ORD0100317,2026-03-13 05:44:00,2026-03-13 07:41:00,CUST02699,P004,USB-C Charger,Power,Mumbai,1,1172.1,0.05,COD,Cancelled
ORD0100318,2026-04-07 15:37:00,2026-04-07 21:03:00,CUST08964,P004,USB-C Charger,Power,Jaipur,2,1473.4,0.2,COD,Cancelled
ORD0100319,2026-03-18 05:42:00,2026-03-18 10:11:00,CUST02335,P009,Bluetooth Speaker,Audio,Pune,4,4914.43,0.0,UPI,Cancelled
ORD0100320,2026-01-23 11:33:00,2026-01-23 12:26:00,CUST05350,P004,USB-C Charger,Power,Jaipur,4,1264.26,0.0,UPI,Completed
ORD0100321,2025-12-28 22:17:00,2025-12-28 23:13:00,CUST02120,P004,USB-C Charger,Power,Lucknow,1,-1433.0,0.15,NetBanking,Completed
ORD0100322,2026-02-27 18:10:00,2026-02-27 18:15:00,CUST04581,P004,USB-C Charger,Power,Bengaluru,2,1048.53,0.0,Wallet,Completed
ORD0100323,2026-04-04 22:06:00,2026-04-05 01:30:00,CUST08489,P001,Wireless Mouse,Accessories,Pune,1,703.53,0.15,NetBanking,Cancelled
ORD0100324,2026-04-12 00:26:00,2026-04-12 02:36:00,CUST03629,P001,Wireless Mouse,Accessories,Mumbai,1,728.74,0.0,Card,Completed
ORD0100325,2026-01-12 15:00:00,2026-01-12 17:18:00,CUST04686,P005,Smart Watch,Wearables,Delhi,5,9557.33,0.05,Wallet,Completed
ORD0100326,2026-01-13 08:59:00,2026-01-13 12:04:00,CUST08009,P001,Wireless Mouse,Accessories,Chennai,5,905.76,0.05,Card,Completed
ORD0100327,2025-12-20 11:44:00,2025-12-20 15:00:00,CUST05264,P008,Portable SSD 1TB,Storage,Kolkata,1,7971.19,0.05,COD,Completed
ORD0100328,2026-01-01 22:50:00,2026-01-01 22:55:00,CUST08588,P005,Smart Watch,Wearables,Chennai,5,10203.16,0.1,UPI,Completed
ORD0100329,2026-02-20 13:58:00,2026-02-20 14:41:00,CUST04032,P006,Webcam HD,Accessories,Lucknow,2,4069.46,0.05,COD,Completed
ORD0100330,2026-02-19 14:47:00,2026-02-19 19:32:00,CUST02852,P004,USB-C Charger,Power,Mumbai,5,1171.26,0.0,NetBanking,Cancelled
ORD0100331,2026-01-29 12:15:00,2026-01-29 17:58:00,CUST01218,P008,Portable SSD 1TB,Storage,Bengaluru,5,6630.49,0.0,Wallet,Completed
ORD0100332,2026-01-22 04:40:00,2026-01-22 09:42:00,CUST04163,P005,Smart Watch,Wearables,Jaipur,3,10086.06,0.0,NetBanking,Cancelled
ORD0100333,2026-03-25 13:47:00,2026-03-25 19:13:00,CUST01533,P001,Wireless Mouse,Accessories,Bengaluru,1,924.1,0.1,Card,Completed
ORD0100334,2026-02-09 04:53:00,2026-02-09 07:42:00,CUST05607,P005,Smart Watch,Wearables,Pune,1,10395.3,0.2,NetBanking,Completed
ORD0100335,2026-03-22 23:45:00,2026-03-23 04:43:00,CUST01126,P002,Mechanical Keyboard,Accessories,Hyderabad,5,3100.91,0.1,COD,Cancelled
ORD0100336,2026-04-10 14:03:00,2026-04-10 19:21:00,CUST01822,P006,Webcam HD,Accessories,Bengaluru,4,4172.39,0.0,NetBanking,Cancelled
ORD0100337,2026-01-23 01:21:00,2026-01-23 06:42:00,CUST05311,P006,Webcam HD,Accessories,Chennai,1,4081.17,0.0,Wallet,Completed
ORD0100338,2026-01-09 07:53:00,2026-01-09 08:51:00,CUST05861,P005,Smart Watch,Wearables,Ahmedabad,5,11591.56,0.0,Wallet,Refunded
ORD0100339,2026-04-09 08:21:00,2026-04-09 09:18:00,CUST02547,P004,USB-C Charger,Power,Jaipur,2,1297.86,0.0,Wallet,Cancelled
ORD0100340,2026-03-02 04:18:00,2026-03-02 06:45:00,CUST06940,P006,Webcam HD,Accessories,Hyderabad,1,4235.4,0.0,NetBanking,Refunded
